customer_id,region,plan,tenure_months,monthly_spend,support_tickets,churned
2468,East,Standard,69,30.07,1,0
2469,North,Basic,55,15.2,1,1
2470,West,Standard,6,50.61,1,0
2471,North,Basic,20,42.6,0,1
2472,North,Premium,54,23.24,2,0
2473,South,Basic,39,49.13,0,0
2474,South,Standard,54,42.69,0,0
2475,South,Basic,24,39.7,2,0
2476,South,Basic,3,9.18,1,0
2477,West,Standard,56,60.29,1,0
2478,South,Standard,56,25.81,2,0
2479,South,Premium,46,49.14,1,0
2480,South,Basic,29,33.45,0,0
2481,North,Basic,1,41.0,2,1
2482,South,Basic,52,68.74,1,0
2483,North,Basic,47,57.57,2,0
2484,East,Premium,48,68.34,1,0
2485,North,Premium,13,53.95,0,0
2486,West,Premium,52,55.13,1,0
2487,South,Basic,52,15.94,0,0
2488,West,Basic,61,42.28,2,1
2489,South,Standard,41,43.95,0,0
2490,North,Basic,52,70.03,0,0
2491,West,Standard,29,38.89,0,0
2492,East,Basic,50,52.77,1,0
2493,East,Basic,50,52.06,3,1
2494,South,Premium,56,68.84,4,0
2495,East,Basic,61,45.59,0,0
2496,West,Premium,1,62.9,3,0
2497,East,Basic,56,17.31,0,0
2498,South,Basic,57,18.95,2,0
2499,East,Basic,39,8.0,2,0
2500,East,Basic,37,62.15,0,1
2501,West,Standard,52,60.13,2,0
2502,South,Basic,33,64.14,0,0
2503,South,Standard,30,35.81,0,0
2504,East,Premium,58,37.86,1,0
2505,South,Basic,57,45.82,0,0
2506,East,Basic,15,73.99,1,1
2507,South,Basic,59,78.49,3,1
2508,North,Standard,24,62.29,0,0
2509,East,Standard,10,53.96,1,0
2510,North,Basic,63,72.04,0,0
2511,North,Standard,17,43.39,1,0
2512,East,Standard,15,40.96,0,0
2513,East,Basic,20,45.68,1,1
2514,West,Basic,35,30.38,0,0
2515,North,Premium,12,44.85,0,0
2516,North,Basic,12,27.89,0,0
2517,West,Basic,28,66.45,1,0
2518,North,Basic,16,57.79,0,0
2519,North,Standard,14,73.73,3,0
2520,North,Basic,65,18.67,3,0
2521,South,Basic,43,82.23,0,0
2522,West,Basic,1,19.7,0,1
2523,East,Standard,8,26.43,1,0
2524,East,Basic,58,36.83,1,0
2525,North,Premium,20,71.54,1,0
2526,South,Basic,11,52.06,1,0
2527,South,Basic,48,43.61,2,1
2528,North,Premium,60,33.73,4,0
2529,North,Premium,29,23.23,3,0
2530,South,Basic,53,68.39,0,0
2531,North,Premium,30,62.38,0,0
2532,South,Standard,8,72.34,2,0
2533,East,Basic,57,55.14,2,0
2534,North,Premium,66,8.0,1,0
2535,South,Standard,70,25.6,2,0
2536,East,Basic,8,56.37,2,1
2537,East,Standard,41,41.35,2,0
2538,East,Basic,45,37.94,0,0
2539,South,Basic,6,28.14,0,0
2540,West,Premium,68,65.06,1,0
2541,North,Standard,8,56.21,0,0
2542,South,Standard,20,57.02,4,1
2543,North,Standard,69,36.6,0,0
2544,South,Standard,40,51.17,1,0
2545,South,Basic,49,23.92,0,0
2546,North,Premium,36,45.66,1,0
2547,East,Standard,54,8.0,1,0
2548,South,Standard,6,19.77,1,0
2549,North,Standard,48,42.2,0,0
2550,North,Basic,5,90.75,3,1
2551,South,Basic,13,15.59,1,0
2552,South,Basic,36,25.62,0,0
2553,South,Basic,32,51.9,0,1
2554,North,Standard,11,79.85,0,0
2555,East,Premium,57,51.64,0,0
2556,West,Basic,22,60.64,0,1
2557,South,Basic,62,41.92,2,0
2558,East,Standard,2,38.81,0,0
2559,West,Basic,17,49.48,1,0
2560,West,Premium,22,36.15,0,0
2561,East,Basic,43,61.04,3,0
2562,West,Basic,29,19.09,1,0
2563,West,Basic,12,64.02,1,1
2564,East,Premium,41,48.71,0,0
2565,South,Basic,69,44.14,0,0
2566,North,Standard,10,18.43,1,0
2567,North,Basic,18,30.36,0,0
2568,South,Basic,34,69.58,3,1
2569,South,Premium,52,44.25,0,0
2570,South,Basic,10,53.01,1,0
2571,South,Basic,17,32.17,1,0
2572,South,Standard,17,47.48,2,0
2573,West,Premium,44,23.3,1,0
2574,North,Basic,6,49.8,0,0
2575,North,Basic,47,54.67,1,0
2576,East,Premium,31,53.77,2,0
2577,West,Standard,24,31.74,2,0
2578,West,Premium,62,41.84,2,0
2579,West,Standard,59,57.67,0,1
2580,West,Standard,58,44.19,0,0
2581,South,Basic,63,42.83,2,1
2582,South,Basic,17,82.26,1,1
2583,North,Standard,61,30.88,2,0
2584,East,Standard,13,67.45,2,0
2585,West,Premium,24,27.22,1,0
2586,South,Standard,40,59.79,2,0
2587,South,Basic,53,60.75,0,0
2588,North,Standard,42,38.81,2,0
2589,North,Standard,40,26.09,1,0
2590,North,Basic,27,12.53,2,0
2591,North,Standard,43,36.93,1,0
2592,West,Standard,34,57.47,1,0
2593,South,Basic,34,28.6,1,0
2594,West,Standard,42,49.75,1,0
2595,East,Standard,43,21.42,1,0
2596,North,Premium,24,43.79,1,0
2597,North,Basic,10,27.35,1,1
2598,East,Standard,22,46.6,1,0
2599,North,Standard,30,38.98,2,0
2600,West,Standard,12,26.57,2,0
2601,North,Basic,13,36.14,2,0
2602,East,Premium,68,31.19,0,0
2603,East,Premium,20,24.35,0,0
2604,North,Standard,53,67.49,2,0
2605,North,Standard,10,41.52,3,0
2606,West,Basic,70,8.36,0,0
2607,North,Standard,16,36.78,1,0
2608,South,Basic,28,64.46,0,0
2609,South,Standard,56,34.3,0,0
2610,North,Basic,15,74.96,2,1
2611,East,Standard,40,32.58,1,0
2612,East,Basic,56,57.06,1,0
2613,South,Standard,2,66.66,0,0
2614,West,Standard,2,56.1,0,0
2615,North,Basic,56,23.26,2,0
2616,North,Basic,19,31.04,1,0
2617,South,Premium,65,69.06,3,0
2618,West,Standard,66,33.52,1,0
2619,North,Basic,63,65.56,1,0
2620,North,Basic,71,40.25,1,0
2621,South,Basic,59,50.55,0,0
2622,East,Standard,28,23.05,2,0
2623,North,Standard,71,37.05,2,0
2624,South,Basic,25,32.24,1,0
2625,East,Standard,42,52.06,0,0
2626,South,Standard,1,49.68,2,0
2627,North,Standard,69,56.33,0,0
2628,North,Basic,43,39.17,2,0
2629,South,Basic,68,31.26,1,1
2630,South,Basic,26,51.29,2,1
2631,West,Basic,23,29.47,2,1
2632,East,Basic,38,67.41,0,0
2633,East,Basic,62,45.94,1,0
2634,West,Basic,39,42.13,1,0
2635,South,Standard,57,56.32,0,0
2636,South,Basic,16,46.63,0,0
2637,West,Standard,56,18.16,0,0
2638,North,Basic,53,28.89,0,0
2639,East,Standard,64,67.04,2,1
2640,East,Basic,5,49.51,1,0
2641,North,Standard,28,17.73,0,0
2642,South,Standard,7,54.34,1,1
2643,North,Basic,29,37.93,1,0
2644,North,Standard,54,32.26,2,0
2645,South,Basic,46,27.39,1,0
2646,North,Standard,54,66.0,0,0
2647,East,Basic,53,12.62,0,0
2648,West,Basic,71,32.92,4,0
2649,East,Basic,63,50.16,4,0
2650,North,Premium,42,76.41,0,0
2651,North,Basic,63,57.97,3,0
2652,North,Standard,4,32.77,0,0
2653,North,Basic,52,75.53,4,0
2654,West,Basic,38,23.61,1,0
2655,South,Basic,68,52.78,0,1
2656,North,Premium,36,56.78,1,0
2657,West,Standard,13,32.14,2,0
2658,South,Basic,52,60.56,1,0
2659,North,Standard,68,38.75,1,0
2660,North,Basic,2,60.51,2,0
2661,East,Basic,5,14.89,0,0
2662,East,Standard,47,54.03,0,0
2663,North,Basic,40,40.58,1,0
2664,West,Basic,39,68.69,0,1
2665,West,Standard,7,47.21,1,0
2666,West,Basic,41,70.49,0,0
2667,North,Premium,41,57.14,1,0
2668,North,Standard,61,45.7,2,1
2669,West,Premium,28,62.18,1,0
2670,South,Standard,25,62.29,0,0
2671,East,Premium,6,56.49,1,0
2672,East,Basic,41,8.0,2,0
2673,North,Standard,47,30.31,2,0
2674,East,Standard,20,72.91,2,1
2675,West,Premium,52,25.39,1,0
2676,East,Basic,67,63.88,0,0
2677,South,Standard,13,60.72,1,0
2678,West,Standard,41,34.94,0,0
2679,South,Basic,50,12.09,0,0
2680,East,Premium,2,37.76,2,0
2681,West,Basic,13,85.4,1,0
2682,East,Basic,29,32.46,2,1
2683,North,Standard,10,33.7,2,0
2684,North,Basic,26,30.04,0,0
2685,North,Basic,11,69.87,1,0
2686,South,Basic,64,43.63,1,0
2687,South,Basic,43,36.73,3,1
2688,South,Standard,24,73.44,2,0
2689,South,Premium,56,58.43,1,0
2690,East,Standard,2,31.45,1,0
2691,West,Basic,43,25.98,1,0
2692,North,Standard,49,68.85,0,0
2693,East,Premium,58,48.3,1,0
2694,East,Standard,16,20.12,0,0
2695,South,Basic,42,15.9,1,0
2696,North,Basic,55,27.91,3,0
2697,East,Premium,57,25.69,0,0
2698,West,Premium,13,11.17,1,0
2699,East,Basic,70,28.21,2,0
2700,West,Premium,20,31.46,1,0
2701,West,Basic,28,39.67,1,1
2702,South,Basic,14,78.47,1,1
2703,East,Standard,11,43.2,2,1
2704,South,Standard,19,44.98,3,1
2705,West,Basic,10,57.17,1,0
2706,North,Premium,53,43.73,1,0
2707,South,Premium,43,55.2,1,0
2708,West,Basic,28,53.05,1,1
2709,North,Standard,39,50.21,0,0
2710,East,Standard,43,97.8,0,0
2711,South,Standard,14,64.4,1,1
2712,West,Premium,22,28.53,2,0
2713,West,Standard,63,54.66,0,0
2714,South,Basic,1,33.75,1,1
2715,East,Basic,68,56.03,0,0
2716,South,Premium,69,23.25,2,0
2717,East,Premium,18,28.06,1,0
2718,East,Basic,23,54.19,1,0
2719,West,Basic,15,65.96,1,1
2720,North,Standard,40,57.05,0,0
2721,North,Basic,16,63.37,0,0
2722,East,Basic,57,54.73,0,0
2723,South,Premium,28,51.1,1,0
2724,South,Premium,69,38.93,2,0
2725,North,Premium,61,62.63,1,0
2726,South,Standard,29,66.45,1,1
2727,West,Basic,43,46.86,1,1
2728,North,Premium,2,45.9,0,0
2729,South,Basic,5,76.65,0,1
2730,West,Basic,36,47.63,2,1
2731,North,Premium,34,49.36,1,0
2732,East,Standard,29,56.72,3,0
2733,North,Premium,7,46.24,1,0
2734,West,Basic,60,33.23,1,0
2735,East,Premium,29,54.8,1,1
2736,West,Standard,34,47.3,3,0
2737,North,Standard,29,81.16,2,0
2738,South,Premium,36,62.19,1,0
2739,East,Basic,47,37.28,1,1
2740,North,Standard,55,61.12,1,0
2741,North,Standard,40,53.54,2,0
2742,North,Standard,12,71.57,1,0
2743,West,Premium,63,38.56,1,0
2744,East,Standard,21,51.4,1,0
2745,East,Basic,2,46.22,0,1
2746,East,Basic,3,49.05,1,0
2747,South,Premium,55,32.07,2,0
2748,South,Premium,28,58.37,1,0
2749,South,Premium,2,55.52,1,0
2750,East,Basic,58,71.13,1,0
2751,North,Basic,22,47.82,2,0
2752,West,Standard,70,40.59,1,0
2753,East,Standard,63,62.21,0,0
2754,South,Basic,4,33.7,1,0
2755,South,Standard,50,67.53,1,0
2756,North,Basic,43,67.49,0,0
2757,West,Standard,13,70.63,1,0
2758,West,Basic,25,54.78,2,0
2759,West,Basic,35,39.24,3,0
2760,South,Basic,11,49.97,2,1
2761,North,Premium,52,54.84,0,0
2762,North,Standard,20,37.92,0,0
2763,North,Premium,67,72.0,4,0
2764,North,Standard,57,58.44,1,0
2765,North,Basic,46,31.94,0,0
2766,West,Basic,9,81.89,0,0
2767,North,Standard,2,49.75,1,0
2768,North,Basic,11,28.31,1,0
2769,West,Standard,36,33.06,0,0
2770,South,Premium,56,74.78,1,0
2771,East,Premium,11,80.85,1,0
2772,East,Basic,51,66.17,3,1
2773,West,Standard,4,71.75,0,0
2774,East,Basic,19,69.9,2,1
2775,South,Basic,43,58.02,0,1
2776,East,Standard,59,53.92,2,0
2777,South,Standard,56,57.72,1,0
2778,South,Standard,38,61.25,1,0
2779,South,Basic,3,34.65,1,0
2780,North,Premium,21,61.18,1,0
2781,East,Premium,56,74.26,2,0
2782,North,Standard,6,44.29,3,0
2783,North,Premium,51,42.36,2,0
2784,North,Basic,50,56.58,1,0
2785,West,Standard,54,36.31,1,0
2786,South,Premium,16,24.3,0,0
2787,East,Premium,18,68.66,4,0
2788,West,Premium,15,39.88,2,0
2789,North,Standard,28,48.33,1,0
2790,East,Premium,38,37.02,1,0
2791,South,Standard,9,70.98,1,0
2792,North,Basic,41,63.36,1,0
2793,East,Basic,17,43.67,1,0
2794,West,Standard,40,26.76,2,0
2795,North,Standard,22,41.76,0,0
2796,South,Standard,68,58.26,0,0
2797,North,Premium,23,51.4,2,0
2798,South,Standard,62,49.96,1,0
2799,East,Basic,13,51.81,3,1
2800,East,Basic,7,61.66,2,1
2801,East,Standard,14,47.25,3,1
2802,North,Standard,30,56.1,2,1
2803,East,Standard,65,30.24,2,0
2804,East,Standard,13,93.97,2,1
2805,East,Standard,56,42.89,0,0
2806,North,Standard,50,51.66,2,0
2807,South,Premium,25,58.2,6,0
2808,South,Basic,24,40.61,4,1
2809,North,Standard,68,48.14,0,0
2810,North,Standard,51,47.92,0,0
2811,South,Basic,17,31.55,0,0
2812,East,Standard,65,55.89,2,0
2813,North,Standard,29,18.31,0,0
2814,West,Standard,6,79.55,1,0
2815,South,Standard,58,62.27,0,0
2816,East,Basic,62,59.5,0,0
2817,South,Basic,32,16.74,2,0
2818,South,Basic,50,33.73,0,0
2819,East,Basic,17,73.01,0,0
2820,West,Standard,61,122.72,2,1
2821,South,Premium,27,69.5,3,0
2822,South,Standard,19,66.66,0,0
2823,East,Basic,36,57.45,0,0
2824,East,Basic,19,32.75,2,0
2825,North,Basic,45,65.91,0,0
2826,South,Standard,54,28.18,0,0
2827,South,Basic,29,26.21,2,1
2828,West,Standard,56,25.08,2,0
2829,South,Standard,31,65.56,1,1
2830,South,Standard,69,46.97,3,0
2831,West,Basic,19,49.82,0,0
2832,South,Basic,51,47.72,2,0
2833,North,Standard,39,27.74,1,0
2834,North,Standard,67,35.93,2,0
2835,North,Basic,16,36.83,2,1
2836,North,Premium,14,22.71,1,0
2837,South,Standard,62,38.92,2,0
2838,East,Standard,64,28.54,1,0
2839,East,Basic,54,58.4,0,0
2840,North,Basic,34,59.9,2,0
2841,South,Basic,30,24.71,1,0
2842,North,Basic,48,42.66,1,0
2843,West,Standard,54,81.41,0,0
2844,North,Standard,20,30.35,0,0
2845,East,Premium,1,55.68,0,0
2846,South,Premium,6,49.9,2,0
2847,East,Basic,25,67.67,1,0
2848,South,Basic,49,53.32,2,0
2849,East,Standard,32,40.24,1,0
2850,North,Premium,44,49.2,2,0
2851,West,Premium,34,49.46,2,0
2852,South,Basic,18,46.35,1,0
2853,East,Basic,54,24.26,2,0
2854,West,Basic,52,70.38,0,0
2855,West,Premium,69,67.2,6,1
2856,North,Standard,59,29.2,0,0
2857,North,Standard,27,42.59,2,0
2858,North,Standard,51,43.95,2,0
2859,North,Basic,25,27.18,1,0
2860,South,Standard,62,14.4,0,0
2861,West,Basic,44,35.93,0,0
2862,West,Standard,60,41.58,2,0
2863,South,Standard,20,22.06,1,0
2864,East,Standard,2,51.19,0,0
2865,West,Basic,11,68.93,1,1
2866,West,Premium,38,63.16,1,0
2867,North,Standard,69,45.72,1,0
2868,South,Basic,45,14.87,4,0
2869,West,Basic,58,60.88,0,0
2870,South,Standard,34,50.64,0,0
2871,South,Basic,69,55.64,0,0
2872,West,Basic,67,82.85,0,0
2873,West,Basic,16,33.15,1,1
2874,West,Basic,62,8.0,1,0
2875,East,Standard,2,29.04,1,0
2876,North,Standard,43,56.75,1,0
2877,South,Basic,32,48.48,0,0
2878,South,Standard,22,26.12,0,0
2879,South,Basic,67,22.45,2,0
2880,South,Basic,48,41.62,0,0
2881,East,Basic,10,25.57,0,0
2882,South,Standard,10,57.37,2,0
2883,East,Premium,9,40.59,0,0
2884,South,Standard,22,36.71,2,0
2885,South,Basic,5,34.35,1,0
2886,North,Basic,19,52.74,1,0
2887,North,Basic,55,48.77,1,0
2888,West,Premium,63,51.64,5,1
2889,South,Basic,56,51.24,0,1
2890,North,Premium,36,46.7,1,0
2891,East,Standard,50,29.4,0,0
2892,South,Standard,68,34.85,3,0
2893,North,Premium,4,40.9,4,0
2894,South,Basic,65,85.17,0,1
2895,North,Standard,52,23.72,4,1
2896,East,Basic,28,40.46,3,0
2897,North,Premium,32,49.77,0,0
2898,North,Standard,32,42.54,0,0
2899,North,Basic,12,67.33,2,1
2900,South,Premium,17,42.45,1,0
2901,North,Basic,21,43.78,2,0
2902,West,Basic,1,62.66,0,0
2903,North,Standard,36,80.59,1,1
2904,East,Standard,34,73.33,3,0
2905,South,Premium,24,45.54,0,0
2906,South,Standard,13,47.11,1,0
2907,North,Standard,69,48.84,1,0
2908,East,Basic,49,50.65,0,0
2909,West,Basic,34,32.75,1,1
2910,North,Premium,52,64.86,1,0
2911,North,Basic,27,51.72,0,0
2912,West,Standard,16,47.19,0,0
2913,South,Basic,48,25.12,0,0
2914,North,Basic,55,49.12,1,0
2915,North,Standard,47,13.92,1,0
2916,East,Standard,41,37.53,0,0
2917,East,Standard,1,37.86,0,0
2918,South,Premium,46,53.17,1,0
2919,West,Basic,44,81.84,0,1
2920,South,Standard,30,58.29,3,0
2921,South,Basic,18,74.07,1,0
2922,South,Standard,70,59.61,2,0
2923,South,Basic,27,68.25,2,0
2924,North,Standard,20,81.43,0,0
2925,North,Basic,51,34.83,1,1
2926,South,Premium,35,33.65,1,0
2927,East,Premium,40,60.04,1,0
2928,North,Premium,47,47.93,2,0
2929,South,Basic,27,51.97,2,1
2930,East,Premium,11,43.52,0,0
2931,East,Basic,12,37.27,1,0
2932,East,Basic,67,77.17,1,0
2933,East,Basic,36,28.2,0,0
2934,East,Basic,30,60.36,2,0
2935,North,Standard,23,57.44,1,0
2936,South,Basic,52,19.58,0,0
2937,East,Basic,65,33.05,0,0
2938,North,Standard,55,36.07,1,0
2939,North,Premium,38,58.16,1,0
2940,North,Standard,34,41.39,1,0
2941,South,Standard,62,46.46,0,0
2942,South,Basic,61,21.76,3,1
2943,North,Premium,28,89.87,1,0
2944,West,Basic,69,49.28,1,0
2945,West,Basic,59,56.98,1,1
2946,North,Basic,61,38.27,1,0
2947,West,Standard,5,36.25,1,0
2948,North,Basic,10,82.43,1,1
2949,West,Standard,22,13.5,0,0
2950,West,Basic,55,53.02,0,1
2951,North,Standard,6,26.19,1,0
2952,East,Standard,6,40.71,0,0
2953,West,Basic,3,36.51,0,0
2954,West,Basic,14,30.25,0,0
2955,West,Standard,66,48.64,2,0
2956,South,Standard,52,8.0,1,0
2957,North,Basic,51,42.32,1,0
2958,West,Standard,21,46.37,2,0
2959,East,Basic,45,23.53,1,0
2960,East,Basic,56,75.24,2,1
2961,South,Basic,38,37.3,1,0
2962,South,Standard,61,43.73,0,0
2963,North,Basic,41,37.34,1,1
2964,East,Standard,24,46.53,0,0
2965,North,Basic,46,71.55,2,1
2966,East,Standard,67,92.51,1,0
2967,West,Basic,59,61.42,1,1
2968,South,Standard,36,67.58,0,0
2969,South,Standard,43,78.9,0,0
2970,South,Basic,70,52.48,1,0
2971,West,Basic,54,76.26,0,0
2972,East,Standard,36,62.26,1,0
2973,South,Premium,20,50.59,2,0
2974,North,Premium,65,54.31,3,0
2975,North,Basic,70,15.21,1,0
2976,South,Standard,6,53.26,1,0
2977,West,Basic,3,20.21,0,0
2978,East,Basic,9,18.75,0,0
2979,North,Standard,28,51.47,0,0
2980,West,Standard,12,27.95,1,0
2981,South,Standard,63,47.87,1,0
2982,West,Premium,65,50.49,1,0
2983,North,Basic,13,51.29,2,0
2984,East,Standard,59,31.73,1,0
2985,West,Basic,11,64.18,0,0
2986,North,Basic,56,46.39,2,0
2987,East,Basic,26,55.94,2,0
2988,West,Premium,3,26.46,0,0
2989,North,Standard,31,44.79,1,0
2990,North,Basic,59,67.75,1,1
2991,East,Standard,67,65.46,0,0
2992,South,Premium,9,33.65,0,0
2993,North,Premium,60,38.18,0,0
2994,South,Standard,21,30.2,0,0
2995,East,Basic,33,36.18,0,0
2996,North,Standard,8,22.82,0,0
2997,South,Premium,70,45.51,2,0
2998,West,Premium,57,59.4,1,0
2999,South,Premium,46,33.87,2,0
3000,West,Standard,52,46.37,0,0
3001,South,Basic,63,44.03,1,1
3002,West,Standard,11,66.99,0,0
3003,East,Basic,18,36.99,2,1
3004,North,Basic,3,37.65,2,0
3005,West,Standard,35,32.77,2,0
3006,South,Standard,36,27.52,0,0
3007,North,Premium,3,57.53,0,0
3008,North,Standard,47,45.57,2,0
3009,East,Premium,1,48.99,1,0
3010,North,Standard,57,70.94,2,0
3011,North,Standard,51,71.98,0,0
3012,North,Basic,58,18.37,0,0
3013,South,Standard,9,59.66,1,0
3014,South,Basic,62,52.06,2,1
3015,South,Basic,39,39.69,2,0
3016,North,Basic,62,53.9,1,1
3017,North,Premium,50,16.93,0,0
3018,East,Standard,47,74.33,0,0
3019,South,Premium,3,57.27,1,0
3020,East,Premium,50,32.43,1,0
3021,North,Premium,32,37.46,2,0
3022,North,Basic,61,17.34,1,0
3023,North,Premium,49,42.35,0,0
3024,South,Premium,6,39.31,1,0
3025,South,Premium,64,24.15,2,0
3026,East,Basic,5,61.98,1,0
3027,South,Basic,22,70.98,1,0
3028,South,Premium,16,47.51,1,0
3029,South,Basic,70,42.5,3,1
3030,North,Basic,11,55.83,2,1
3031,South,Standard,60,47.65,2,1
3032,South,Basic,16,28.52,0,0
3033,South,Basic,47,36.25,1,0
3034,North,Premium,7,42.66,0,0
3035,East,Premium,28,52.47,1,0
3036,West,Premium,45,48.17,0,0
3037,North,Basic,51,51.79,2,0
3038,East,Basic,62,20.55,1,0
3039,East,Basic,58,59.97,1,0
3040,North,Standard,37,48.06,0,0
3041,East,Basic,22,93.95,5,1
3042,East,Standard,19,41.02,0,0
3043,West,Premium,71,53.82,2,1
3044,West,Standard,44,98.93,1,1
3045,North,Basic,65,51.49,2,0
3046,South,Basic,31,46.78,0,0
3047,South,Basic,35,30.24,0,0
3048,North,Basic,59,75.51,2,0
3049,South,Standard,52,27.14,2,0
3050,West,Basic,15,55.69,1,1
3051,North,Standard,38,39.48,3,0
3052,South,Premium,16,44.59,1,0
3053,West,Basic,55,22.37,1,0
3054,South,Basic,3,72.18,1,0
3055,South,Basic,59,43.0,1,0
3056,West,Basic,66,26.13,1,0
3057,South,Standard,2,70.55,0,0
3058,North,Premium,45,38.93,1,0
3059,North,Premium,6,54.02,1,0
3060,West,Standard,26,63.15,1,0
3061,North,Basic,24,56.53,2,0
3062,South,Basic,37,8.46,1,0
3063,North,Basic,66,60.52,1,0
3064,South,Basic,33,46.19,2,1
3065,West,Premium,29,42.08,0,0
3066,South,Standard,7,46.04,2,0
3067,West,Basic,64,19.02,2,0
3068,North,Basic,23,51.46,1,0
3069,South,Basic,33,23.44,3,0
3070,West,Premium,7,42.85,1,0
3071,South,Basic,21,50.81,1,0
3072,North,Basic,40,67.33,1,1
3073,West,Basic,64,33.25,0,0
3074,South,Premium,24,74.13,0,0
3075,South,Standard,40,65.04,1,1
3076,West,Standard,63,40.27,2,0
3077,North,Basic,26,28.04,1,0
3078,South,Basic,21,22.01,0,0
3079,North,Premium,4,52.89,0,0
3080,South,Basic,65,34.73,2,0
3081,North,Basic,8,69.59,3,1
3082,East,Standard,16,35.77,2,0
3083,North,Basic,10,31.79,1,0
3084,East,Basic,51,52.21,2,1
3085,North,Premium,26,35.65,0,0
3086,South,Standard,51,48.15,3,0
3087,South,Basic,44,65.75,0,1
3088,East,Basic,2,50.11,0,0
3089,South,Standard,22,50.18,1,1
3090,South,Basic,1,51.69,1,0
3091,West,Basic,5,17.52,0,0
3092,South,Standard,34,55.05,2,1
3093,North,Standard,19,50.88,0,0
3094,West,Premium,7,64.07,2,0
3095,South,Basic,30,58.9,1,1
3096,North,Basic,33,44.36,2,1
3097,South,Standard,71,66.58,1,0
3098,North,Standard,47,42.73,1,0
3099,North,Basic,28,52.45,0,0
3100,East,Standard,34,42.4,1,1
3101,North,Basic,7,56.31,2,0
3102,East,Premium,28,41.22,0,0
3103,West,Premium,42,77.66,0,0
3104,East,Basic,2,84.31,0,0
3105,East,Premium,66,63.73,0,0
3106,East,Premium,37,75.74,0,0
3107,West,Basic,56,20.29,0,1
3108,South,Basic,20,22.42,1,0
3109,North,Standard,60,42.21,0,0
3110,South,Basic,27,48.74,0,1
3111,South,Basic,66,44.43,0,1
3112,North,Basic,38,18.44,0,0
3113,East,Premium,46,68.73,0,0
3114,North,Basic,15,86.78,2,1
3115,West,Standard,71,71.06,0,0
3116,North,Basic,14,67.54,1,0
3117,North,Basic,3,52.07,0,0
3118,North,Premium,32,32.83,4,0
3119,North,Basic,60,49.31,1,0
3120,North,Basic,66,85.9,2,1
3121,North,Basic,61,41.66,0,0
3122,North,Standard,40,39.81,1,0
3123,North,Basic,66,67.93,1,0
3124,South,Basic,35,69.13,1,0
3125,South,Basic,34,32.74,1,0
3126,South,Basic,13,43.29,0,0
3127,South,Basic,56,38.97,1,0
3128,North,Standard,23,49.25,0,0
3129,North,Basic,14,67.87,1,0
3130,North,Basic,27,33.53,2,0
3131,East,Standard,43,67.61,4,0
3132,West,Standard,20,49.83,1,0
3133,West,Basic,26,89.87,0,0
3134,South,Basic,24,53.74,1,1
3135,South,Basic,43,46.26,1,0
3136,South,Premium,51,58.34,1,0
3137,East,Basic,48,41.93,0,1
3138,East,Basic,11,15.69,0,0
3139,West,Basic,25,43.67,3,1
3140,West,Basic,47,43.39,3,0
3141,South,Basic,16,19.34,1,0
3142,East,Basic,5,46.69,1,1
3143,East,Standard,23,10.79,2,0
3144,South,Standard,49,41.74,1,0
3145,West,Standard,48,52.38,2,1
3146,North,Standard,10,49.75,2,0
3147,West,Basic,49,40.6,2,1
3148,East,Premium,14,46.46,1,0
3149,North,Standard,53,33.89,3,0
3150,East,Premium,41,48.19,0,0
3151,North,Standard,9,49.05,2,0
3152,East,Basic,25,31.8,0,0
3153,East,Basic,59,52.82,2,1
3154,East,Basic,31,52.71,0,0
3155,West,Basic,49,45.01,0,0
3156,North,Standard,54,91.58,1,0
3157,North,Basic,3,45.47,2,0
3158,South,Basic,67,42.97,1,0
3159,North,Premium,24,40.4,1,0
3160,South,Standard,57,30.52,2,0
3161,North,Standard,34,60.35,0,0
3162,South,Basic,41,35.65,1,0
3163,South,Standard,26,37.78,0,0
3164,West,Premium,61,38.31,3,0
3165,North,Standard,9,30.27,0,0
3166,West,Standard,64,16.48,1,0
3167,South,Standard,15,39.67,2,0
3168,South,Basic,63,63.72,0,0
3169,South,Standard,2,51.55,0,0
3170,South,Premium,1,76.09,4,0
3171,North,Basic,7,61.52,2,1
3172,South,Basic,39,57.43,1,1
3173,North,Basic,19,81.89,1,0
3174,South,Basic,43,46.25,3,1
3175,South,Premium,59,49.14,0,0
3176,South,Standard,2,47.79,1,0
3177,West,Basic,38,75.79,0,1
3178,North,Basic,53,48.05,1,0
3179,West,Basic,31,36.33,2,1
3180,East,Basic,66,58.58,2,0
3181,West,Standard,48,33.31,0,0
3182,West,Premium,3,57.6,1,0
3183,North,Standard,39,55.45,2,0
3184,South,Basic,28,44.59,0,0
3185,North,Standard,10,58.18,1,1
3186,East,Standard,68,21.22,0,0
3187,South,Basic,16,50.93,0,0
3188,North,Standard,6,39.67,0,0
3189,West,Standard,16,99.52,1,1
3190,North,Premium,59,50.8,1,0
3191,South,Basic,43,37.26,1,0
3192,East,Basic,59,23.19,0,0
3193,North,Standard,33,71.5,3,0
3194,South,Basic,9,41.7,1,0
3195,East,Basic,28,33.76,1,0
3196,North,Standard,15,54.05,1,0
3197,South,Basic,40,59.69,0,0
3198,North,Standard,20,59.41,0,0
3199,East,Premium,69,48.36,0,0
3200,North,Standard,27,50.87,2,0
3201,West,Standard,23,52.18,0,0
3202,West,Standard,70,54.06,0,0
